,rsrc_id,parent_rsrc_id,clndr_id,role_id,shift_id,ts_approve_user_id,user_id,pobs_id,guid,rsrc_seq_num,email_addr,employee_code,office_phone,other_phone,rsrc_name,rsrc_short_name,rsrc_title_name,def_qty_per_hr,cost_qty_type,ot_factor,active_flag,auto_compute_act_flag,def_cost_qty_link_flag,ot_flag,timesheet_flag,xfer_complete_day_cnt,xfer_notstart_day_cnt,curr_id,unit_id,rsrc_type,rsrc_notes,load_tasks_flag,level_flag,last_checksum
50,2424,2385,597,,,,,,unL/GFA86ESkiDK0bJgSPQ,1,,,,,HDF,HDF ,,0,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
51,2425,2385,597,,,,,,1mP4522Oh0q3/EqAvrPQGg,0,,,,, , ,,0,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
52,2426,2385,1335,,,,,,7yuk0ZJMlUSR20ofvaY2yA,8,,,,, , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
53,2427,2385,1369,,,,,,W7MgNT6xwkuJrS5Ov6/NbA,27,,,,,  ,  ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
54,2428,2385,1350,,,,,,EbiZoR03ZEqNqGBj9DXIIw,20,,,,,  ,. . ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
55,2429,2385,1351,,,,,,8BoP6yO5QUSyG8XiHIXU7g,21,,,,,   ,..,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
56,2430,2385,1334,,,,,,S2BSG+biDEq+Mlt4WYnMuw,3,,,,, ,G R C,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
57,2431,2385,1368,,,,,,oUH2waVFU0qSPlunvFQMfw,26,,,,,  , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
58,2432,2385,1355,,,,,,mNk13l3h0UeeS6RGCtUzBA,22,,,,,  , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
59,2433,2385,1337,,,,,,jEehF4JDkU6w8/vjPWebww,9,,,,,  ,. . .,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
60,2434,2385,1338,,,,,,tK9bUprGckirXaHCe6IK9Q,10,,,,,  ,..,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
61,2435,2385,1339,,,,,,QlhV3n5TFkW5u7XbQrueCw,11,,,,, , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
62,2436,2385,1370,,,,,,rYHNVQUackudSVlO1EBLTQ,28,,,,,  , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
